anho,mes,dia,hora,object_id,position_x,position_y,sector
2020,01,25,23:22:42,0,250,187,pasillo
2020,01,25,23:22:42,0,250,188,pasillo
2020,01,25,23:22:42,0,250,188,pasillo
2020,01,25,23:22:42,0,250,188,pasillo
2020,01,25,23:22:42,0,250,188,pasillo
2020,01,25,23:22:42,0,250,188,pasillo
2020,01,25,23:22:42,0,250,188,pasillo
2020,01,25,23:22:42,0,259,188,pasillo
2020,01,25,23:22:42,0,249,185,pasillo
2020,01,25,23:22:42,0,252,187,pasillo
2020,01,25,23:22:42,0,253,188,pasillo
2020,01,25,23:22:42,0,253,188,pasillo
2020,01,25,23:22:42,0,253,188,pasillo
2020,01,25,23:22:42,0,252,188,pasillo
2020,01,25,23:22:42,0,253,188,pasillo
2020,01,25,23:22:42,0,253,188,pasillo
2020,01,25,23:22:42,0,253,188,pasillo
2020,01,25,23:22:42,0,256,190,pasillo
2020,01,25,23:22:42,0,255,190,pasillo
2020,01,25,23:22:42,0,255,190,pasillo
2020,01,25,23:22:42,0,255,189,pasillo
2020,01,25,23:22:42,0,255,189,pasillo
2020,01,25,23:22:42,0,255,189,pasillo
2020,01,25,23:22:42,0,255,189,pasillo
2020,01,25,23:22:42,0,255,190,pasillo
2020,01,25,23:22:42,0,255,190,pasillo
2020,01,25,23:22:42,0,255,190,pasillo
2020,01,25,23:22:42,0,256,191,pasillo
2020,01,25,23:22:42,0,257,191,pasillo
2020,01,25,23:22:43,0,250,187,pasillo
2020,01,25,23:22:43,0,250,188,pasillo
2020,01,25,23:22:43,0,250,188,pasillo
2020,01,25,23:22:43,0,250,188,pasillo
2020,01,25,23:22:43,0,250,188,pasillo
2020,01,25,23:22:43,0,250,188,pasillo
2020,01,25,23:22:43,0,250,188,pasillo
2020,01,25,23:22:43,0,259,188,pasillo
2020,01,25,23:22:43,0,249,185,pasillo
2020,01,25,23:22:43,0,252,187,pasillo
2020,01,25,23:22:43,0,253,188,pasillo
2020,01,25,23:22:43,0,253,188,pasillo
2020,01,25,23:22:43,0,253,188,pasillo
2020,01,25,23:22:43,0,252,188,pasillo
2020,01,25,23:22:43,0,253,188,pasillo
2020,01,25,23:22:43,0,253,188,pasillo
2020,01,25,23:22:43,0,253,188,pasillo
2020,01,25,23:22:43,0,256,190,pasillo
2020,01,25,23:22:43,0,255,190,pasillo
2020,01,25,23:22:43,0,255,190,pasillo
2020,01,25,23:22:43,0,255,189,pasillo
2020,01,25,23:22:43,0,255,189,pasillo
2020,01,25,23:22:43,0,255,189,pasillo
2020,01,25,23:22:43,0,255,189,pasillo
2020,01,25,23:22:43,0,255,190,pasillo
2020,01,25,23:22:43,0,255,190,pasillo
2020,01,25,23:22:43,0,255,190,pasillo
2020,01,25,23:22:43,0,256,191,pasillo
2020,01,25,23:22:43,0,257,191,pasillo
2020,01,25,23:22:43,0,257,191,pasillo
2020,01,25,23:22:43,0,247,184,pasillo
2020,01,25,23:22:43,0,254,185,pasillo
2020,01,25,23:22:43,0,247,185,pasillo
2020,01,25,23:22:43,0,259,185,pasillo
2020,01,25,23:22:43,0,250,182,pasillo
2020,01,25,23:22:43,0,253,184,pasillo
2020,01,25,23:22:43,0,246,184,pasillo
2020,01,25,23:22:43,0,262,184,pasillo
2020,01,25,23:22:43,0,253,186,pasillo
2020,01,25,23:22:43,0,262,188,pasillo
2020,01,25,23:22:43,0,257,186,pasillo
2020,01,25,23:22:43,0,264,186,pasillo
2020,01,25,23:22:43,0,255,184,pasillo
2020,01,25,23:22:43,0,257,185,pasillo
2020,01,25,23:22:43,0,262,185,pasillo
2020,01,25,23:22:43,0,262,186,pasillo
2020,01,25,23:22:43,0,262,186,pasillo
2020,01,25,23:22:43,0,262,186,pasillo
2020,01,25,23:22:43,0,262,186,pasillo
2020,01,25,23:22:43,0,262,186,pasillo
2020,01,25,23:22:43,0,262,186,pasillo
2020,01,25,23:22:43,0,262,186,pasillo
2020,01,25,23:22:43,0,262,186,pasillo
2020,01,25,23:22:43,0,278,189,pasillo
2020,01,25,23:22:43,0,263,185,pasillo
2020,01,25,23:22:43,0,277,185,pasillo
2020,01,25,23:22:43,0,267,182,pasillo
2020,01,25,23:22:43,0,271,184,pasillo
2020,01,25,23:22:43,0,264,185,pasillo
2020,01,25,23:22:44,0,250,187,pasillo
2020,01,25,23:22:44,0,250,188,pasillo
2020,01,25,23:22:44,0,250,188,pasillo
2020,01,25,23:22:44,0,250,188,pasillo
2020,01,25,23:22:44,0,250,188,pasillo
2020,01,25,23:22:44,0,250,188,pasillo
2020,01,25,23:22:44,0,250,188,pasillo
2020,01,25,23:22:44,0,259,188,pasillo
2020,01,25,23:22:44,0,249,185,pasillo
2020,01,25,23:22:44,0,252,187,pasillo
2020,01,25,23:22:44,0,253,188,pasillo
2020,01,25,23:22:44,0,253,188,pasillo
2020,01,25,23:22:44,0,253,188,pasillo
2020,01,25,23:22:44,0,252,188,pasillo
2020,01,25,23:22:44,0,253,188,pasillo
2020,01,25,23:22:44,0,253,188,pasillo
2020,01,25,23:22:44,0,253,188,pasillo
2020,01,25,23:22:44,0,256,190,pasillo
2020,01,25,23:22:44,0,255,190,pasillo
2020,01,25,23:22:44,0,255,190,pasillo
2020,01,25,23:22:44,0,255,189,pasillo
2020,01,25,23:22:44,0,255,189,pasillo
2020,01,25,23:22:44,0,255,189,pasillo
2020,01,25,23:22:44,0,255,189,pasillo
2020,01,25,23:22:44,0,255,190,pasillo
2020,01,25,23:22:44,0,255,190,pasillo
2020,01,25,23:22:44,0,255,190,pasillo
2020,01,25,23:22:44,0,256,191,pasillo
2020,01,25,23:22:44,0,257,191,pasillo
2020,01,25,23:22:44,0,257,191,pasillo
2020,01,25,23:22:44,0,247,184,pasillo
2020,01,25,23:22:44,0,254,185,pasillo
2020,01,25,23:22:44,0,247,185,pasillo
2020,01,25,23:22:44,0,259,185,pasillo
2020,01,25,23:22:44,0,250,182,pasillo
2020,01,25,23:22:44,0,253,184,pasillo
2020,01,25,23:22:44,0,246,184,pasillo
