anho,mes,dia,hora,object_id,position_x,position_y,sector
2020,01,25,23:59:50,0,191,78,pasillo
2020,01,25,23:59:50,0,188,72,pasillo
2020,01,25,23:59:50,0,189,67,pasillo
2020,01,25,23:59:50,0,186,61,pasillo
2020,01,25,23:59:50,0,187,57,pasillo
2020,01,25,23:59:50,0,185,52,pasillo
2020,01,25,23:59:50,0,186,48,pasillo
2020,01,25,23:59:50,0,184,44,pasillo
2020,01,25,23:59:50,0,183,41,pasillo
2020,01,25,23:59:50,0,182,34,pasillo
2020,01,25,23:59:50,0,180,29,pasillo
2020,01,25,23:59:50,0,181,24,pasillo
2020,01,25,23:59:50,0,180,22,pasillo
2020,01,25,23:59:50,0,180,20,pasillo
2020,01,25,23:59:50,0,179,19,pasillo
2020,01,25,23:59:50,0,178,6,pasillo
2020,01,25,23:59:50,0,174,3,pasillo
2020,01,25,23:59:50,0,175,-3,
2020,01,25,23:59:51,0,226,294,pasillo
2020,01,25,23:59:51,0,223,287,pasillo
2020,01,25,23:59:51,0,224,280,pasillo
2020,01,25,23:59:51,0,220,276,pasillo
2020,01,25,23:59:51,0,218,271,pasillo
2020,01,25,23:59:51,0,218,267,pasillo
2020,01,25,23:59:51,0,216,261,pasillo
2020,01,25,23:59:51,0,217,255,pasillo
2020,01,25,23:59:51,0,217,250,pasillo
2020,01,25,23:59:51,0,215,244,pasillo
2020,01,25,23:59:51,0,216,239,pasillo
2020,01,25,23:59:51,0,217,233,pasillo
2020,01,25,23:59:51,0,217,228,pasillo
2020,01,25,23:59:51,0,214,222,pasillo
2020,01,25,23:59:51,0,211,216,pasillo
2020,01,25,23:59:51,0,212,210,pasillo
2020,01,25,23:59:51,0,209,204,pasillo
2020,01,25,23:59:51,0,210,198,pasillo
2020,01,25,23:59:51,0,207,192,pasillo
2020,01,25,23:59:51,0,207,187,pasillo
2020,01,25,23:59:51,0,205,182,pasillo
2020,01,25,23:59:51,0,207,177,pasillo
2020,01,25,23:59:51,0,205,173,pasillo
2020,01,25,23:59:51,0,206,169,pasillo
2020,01,25,23:59:51,0,205,164,pasillo
2020,01,25,23:59:51,0,205,159,pasillo
2020,01,25,23:59:51,0,203,154,pasillo
2020,01,25,23:59:51,0,204,149,pasillo
2020,01,25,23:59:51,0,201,143,pasillo
2020,01,25,23:59:51,0,201,143,pasillo
2020,01,25,23:59:51,0,200,136,pasillo
2020,01,25,23:59:51,0,201,130,pasillo
2020,01,25,23:59:51,0,198,124,pasillo
2020,01,25,23:59:51,0,199,118,pasillo
2020,01,25,23:59:51,0,196,112,pasillo
2020,01,25,23:59:51,0,197,107,pasillo
2020,01,25,23:59:51,0,194,102,pasillo
2020,01,25,23:59:51,0,195,97,pasillo
2020,01,25,23:59:51,0,192,93,pasillo
2020,01,25,23:59:51,0,193,88,pasillo
2020,01,25,23:59:51,0,190,83,pasillo
2020,01,25,23:59:51,0,191,78,pasillo
2020,01,25,23:59:51,0,188,72,pasillo
2020,01,25,23:59:51,0,189,67,pasillo
2020,01,25,23:59:51,0,186,61,pasillo
2020,01,25,23:59:51,0,187,57,pasillo
2020,01,25,23:59:51,0,185,52,pasillo
2020,01,25,23:59:51,0,186,48,pasillo
2020,01,25,23:59:51,0,184,44,pasillo
2020,01,25,23:59:51,0,183,41,pasillo
2020,01,25,23:59:51,0,182,34,pasillo
2020,01,25,23:59:51,0,180,29,pasillo
2020,01,25,23:59:51,0,181,24,pasillo
2020,01,25,23:59:51,0,180,22,pasillo
2020,01,25,23:59:51,0,180,20,pasillo
2020,01,25,23:59:51,0,179,19,pasillo
2020,01,25,23:59:51,0,178,6,pasillo
2020,01,25,23:59:51,0,174,3,pasillo
2020,01,25,23:59:51,0,175,-3,
2020,01,25,23:59:51,0,175,-3,
2020,01,25,23:59:51,0,175,-3,
2020,01,25,23:59:51,0,175,-3,
2020,01,25,23:59:51,0,175,-3,
2020,01,25,23:59:51,0,175,-3,
2020,01,25,23:59:51,0,175,-3,
2020,01,25,23:59:51,0,175,-3,
2020,01,25,23:59:51,0,175,-3,
2020,01,25,23:59:51,0,175,-3,
2020,01,25,23:59:51,0,175,-3,
2020,01,25,23:59:51,0,175,-3,
2020,01,25,23:59:51,0,175,-3,
2020,01,25,23:59:51,0,175,-3,
2020,01,25,23:59:51,0,175,-3,
2020,01,25,23:59:51,0,175,-3,
2020,01,25,23:59:51,0,175,-3,
2020,01,25,23:59:51,0,175,-3,
2020,01,25,23:59:51,0,175,-3,
2020,01,25,23:59:51,0,175,-3,
2020,01,25,23:59:51,0,175,-3,
2020,01,25,23:59:51,0,175,-3,
2020,01,25,23:59:51,0,175,-3,
2020,01,25,23:59:51,0,175,-3,
2020,01,25,23:59:51,0,175,-3,
2020,01,25,23:59:51,0,175,-3,
2020,01,25,23:59:51,0,175,-3,
2020,01,25,23:59:51,0,175,-3,
2020,01,25,23:59:51,0,175,-3,
2020,01,25,23:59:51,0,175,-3,
2020,01,25,23:59:51,0,175,-3,
2020,01,25,23:59:52,1,411,347,
2020,01,25,23:59:52,1,410,340,
2020,01,25,23:59:52,1,409,332,
2020,01,25,23:59:52,1,407,325,
2020,01,25,23:59:52,1,408,319,
2020,01,25,23:59:52,1,406,313,
2020,01,25,23:59:52,1,405,308,
2020,01,25,23:59:52,1,406,302,
2020,01,25,23:59:52,1,407,296,tienda6
2020,01,25,23:59:52,1,404,290,tienda6
2020,01,25,23:59:52,1,405,284,tienda6
2020,01,25,23:59:52,1,402,278,tienda6
2020,01,25,23:59:52,1,404,274,tienda6
2020,01,25,23:59:52,1,403,266,tienda6
2020,01,25,23:59:52,1,404,260,tienda6
2020,01,25,23:59:52,1,405,251,tienda6
2020,01,25,23:59:52,1,401,244,tienda6
2020,01,25,23:59:52,1,402,236,tienda6
2020,01,25,23:59:52,1,400,230,tienda6
2020,01,25,23:59:52,1,400,222,tienda6
2020,01,25,23:59:52,1,397,216,tienda6
2020,01,25,23:59:52,1,397,210,tienda6
2020,01,25,23:59:52,1,395,204,tienda6
2020,01,25,23:59:52,1,395,198,tienda5
2020,01,25,23:59:52,1,391,192,tienda5
2020,01,25,23:59:52,1,392,186,tienda5
2020,01,25,23:59:52,1,389,182,tienda5
2020,01,25,23:59:52,1,390,176,tienda5
2020,01,25,23:59:52,1,386,169,tienda5
2020,01,25,23:59:53,1,411,347,
2020,01,25,23:59:53,1,410,340,
2020,01,25,23:59:53,1,409,332,
2020,01,25,23:59:53,1,407,325,
2020,01,25,23:59:53,1,408,319,
2020,01,25,23:59:53,1,406,313,
2020,01,25,23:59:53,1,405,308,
2020,01,25,23:59:53,1,406,302,
2020,01,25,23:59:53,1,407,296,tienda6
2020,01,25,23:59:53,1,404,290,tienda6
2020,01,25,23:59:53,1,405,284,tienda6
2020,01,25,23:59:53,1,402,278,tienda6
2020,01,25,23:59:53,1,404,274,tienda6
2020,01,25,23:59:53,1,403,266,tienda6
2020,01,25,23:59:53,1,404,260,tienda6
2020,01,25,23:59:53,1,405,251,tienda6
2020,01,25,23:59:53,1,401,244,tienda6
2020,01,25,23:59:53,1,402,236,tienda6
2020,01,25,23:59:53,1,400,230,tienda6
2020,01,25,23:59:53,1,400,222,tienda6
2020,01,25,23:59:53,1,397,216,tienda6
2020,01,25,23:59:53,1,397,210,tienda6
2020,01,25,23:59:53,1,395,204,tienda6
2020,01,25,23:59:53,1,395,198,tienda5
2020,01,25,23:59:53,1,391,192,tienda5
2020,01,25,23:59:53,1,392,186,tienda5
2020,01,25,23:59:53,1,389,182,tienda5
2020,01,25,23:59:53,1,390,176,tienda5
2020,01,25,23:59:53,1,386,169,tienda5
2020,01,25,23:59:53,1,386,169,tienda5
2020,01,25,23:59:53,1,383,160,tienda5
2020,01,25,23:59:53,1,382,152,tienda5
2020,01,25,23:59:53,1,381,145,tienda5
2020,01,25,23:59:53,1,381,139,tienda5
2020,01,25,23:59:53,1,381,131,tienda5
2020,01,25,23:59:53,1,380,123,tienda5
2020,01,25,23:59:53,1,377,118,tienda5
2020,01,25,23:59:53,1,378,112,tienda5
2020,01,25,23:59:53,1,376,107,tienda5
2020,01,25,23:59:53,1,377,101,tienda5
2020,01,25,23:59:53,1,377,97,tienda4
2020,01,25,23:59:53,1,376,90,tienda4
2020,01,25,23:59:53,1,376,85,tienda4
2020,01,25,23:59:53,1,374,80,tienda4
2020,01,25,23:59:53,1,375,74,tienda4
2020,01,25,23:59:53,1,375,68,tienda4
2020,01,25,23:59:53,1,373,62,tienda4
2020,01,25,23:59:53,1,373,56,tienda4
2020,01,25,23:59:53,1,370,49,tienda4
2020,01,25,23:59:53,1,367,46,tienda4
2020,01,25,23:59:53,1,366,34,tienda4
2020,01,25,23:59:53,1,364,29,tienda4
2020,01,25,23:59:53,1,365,17,tienda4
2020,01,25,23:59:53,1,362,15,tienda4
2020,01,25,23:59:53,1,364,14,tienda4
2020,01,25,23:59:53,1,360,14,tienda4
2020,01,25,23:59:53,1,363,14,tienda4
2020,01,25,23:59:53,1,360,12,tienda4
2020,01,25,23:59:53,1,362,10,tienda4
2020,01,25,23:59:53,2,249,412,
2020,01,25,23:59:53,2,248,409,
2020,01,25,23:59:53,2,249,406,
2020,01,25,23:59:53,2,247,401,
2020,01,25,23:59:53,2,246,397,
2020,01,25,23:59:53,2,246,394,
2020,01,25,23:59:53,2,245,390,
2020,01,25,23:59:53,2,245,386,
2020,01,25,23:59:53,2,246,381,
2020,01,25,23:59:53,2,247,377,
2020,01,25,23:59:53,2,245,374,
2020,01,25,23:59:53,2,246,370,
2020,01,25,23:59:53,2,247,365,
2020,01,25,23:59:53,2,245,361,
2020,01,25,23:59:53,2,246,357,
2020,01,25,23:59:53,2,247,352,
2020,01,25,23:59:53,2,247,347,
2020,01,25,23:59:53,2,245,343,
2020,01,25,23:59:53,2,246,339,
2020,01,25,23:59:53,2,247,334,
2020,01,25,23:59:53,2,245,329,
2020,01,25,23:59:53,2,245,326,
2020,01,25,23:59:53,2,247,321,
2020,01,25,23:59:53,2,244,317,
2020,01,25,23:59:53,2,245,313,
2020,01,25,23:59:53,2,247,308,
2020,01,25,23:59:53,2,245,303,
2020,01,25,23:59:53,2,245,300,pasillo
2020,01,25,23:59:53,2,247,294,pasillo
