anho,mes,dia,hora,object_id,position_x,position_y,sector
2020,01,25,23:18:11,0,302,189,pasillo
2020,01,25,23:18:11,0,302,189,pasillo
2020,01,25,23:18:11,0,301,188,pasillo
2020,01,25,23:18:11,0,302,189,pasillo
2020,01,25,23:18:11,0,302,189,pasillo
2020,01,25,23:18:11,0,302,189,pasillo
2020,01,25,23:18:11,0,302,189,pasillo
2020,01,25,23:18:11,0,302,189,pasillo
2020,01,25,23:18:11,0,302,190,pasillo
2020,01,25,23:18:11,0,302,190,pasillo
2020,01,25,23:18:11,0,302,190,pasillo
2020,01,25,23:18:11,0,302,190,pasillo
2020,01,25,23:18:11,0,302,190,pasillo
2020,01,25,23:18:11,0,302,190,pasillo
2020,01,25,23:18:11,0,302,190,pasillo
2020,01,25,23:18:11,0,302,190,pasillo
2020,01,25,23:18:11,0,302,190,pasillo
2020,01,25,23:18:11,0,302,190,pasillo
2020,01,25,23:18:11,0,302,190,pasillo
2020,01,25,23:18:11,0,302,189,pasillo
2020,01,25,23:18:11,0,302,189,pasillo
2020,01,25,23:18:11,0,302,189,pasillo
2020,01,25,23:18:11,0,302,189,pasillo
2020,01,25,23:18:11,0,301,189,pasillo
2020,01,25,23:18:11,0,302,189,pasillo
2020,01,25,23:18:11,0,301,189,pasillo
2020,01,25,23:18:11,0,301,189,pasillo
2020,01,25,23:18:11,0,301,189,pasillo
2020,01,25,23:18:11,0,301,189,pasillo
2020,01,25,23:18:12,0,302,189,pasillo
2020,01,25,23:18:12,0,302,189,pasillo
2020,01,25,23:18:12,0,301,188,pasillo
2020,01,25,23:18:12,0,302,189,pasillo
2020,01,25,23:18:12,0,302,189,pasillo
2020,01,25,23:18:12,0,302,189,pasillo
2020,01,25,23:18:12,0,302,189,pasillo
2020,01,25,23:18:12,0,302,189,pasillo
2020,01,25,23:18:12,0,302,190,pasillo
2020,01,25,23:18:12,0,302,190,pasillo
2020,01,25,23:18:12,0,302,190,pasillo
2020,01,25,23:18:12,0,302,190,pasillo
2020,01,25,23:18:12,0,302,190,pasillo
2020,01,25,23:18:12,0,302,190,pasillo
2020,01,25,23:18:12,0,302,190,pasillo
2020,01,25,23:18:12,0,302,190,pasillo
2020,01,25,23:18:12,0,302,190,pasillo
2020,01,25,23:18:12,0,302,190,pasillo
2020,01,25,23:18:12,0,302,190,pasillo
2020,01,25,23:18:12,0,302,189,pasillo
2020,01,25,23:18:12,0,302,189,pasillo
2020,01,25,23:18:12,0,302,189,pasillo
2020,01,25,23:18:12,0,302,189,pasillo
2020,01,25,23:18:12,0,301,189,pasillo
2020,01,25,23:18:12,0,302,189,pasillo
2020,01,25,23:18:12,0,301,189,pasillo
2020,01,25,23:18:12,0,301,189,pasillo
2020,01,25,23:18:12,0,301,189,pasillo
2020,01,25,23:18:12,0,301,189,pasillo
2020,01,25,23:18:12,0,301,189,pasillo
2020,01,25,23:18:12,0,304,190,pasillo
2020,01,25,23:18:12,0,304,190,pasillo
2020,01,25,23:18:12,0,304,190,pasillo
2020,01,25,23:18:12,0,304,190,pasillo
2020,01,25,23:18:12,0,304,190,pasillo
2020,01,25,23:18:12,0,304,190,pasillo
2020,01,25,23:18:12,0,304,190,pasillo
2020,01,25,23:18:12,0,304,190,pasillo
2020,01,25,23:18:12,0,304,190,pasillo
