anho,mes,dia,hora,object_id,position_x,position_y,sector
2020,01,25,23:06:48,0,302,187,pasillo
2020,01,25,23:06:48,0,303,187,pasillo
2020,01,25,23:06:48,0,302,186,pasillo
2020,01,25,23:06:48,0,303,186,pasillo
2020,01,25,23:06:48,0,302,186,pasillo
2020,01,25,23:06:48,0,302,186,pasillo
2020,01,25,23:06:48,0,303,186,pasillo
2020,01,25,23:06:48,0,301,184,pasillo
2020,01,25,23:06:48,0,300,184,pasillo
2020,01,25,23:06:48,0,300,183,pasillo
2020,01,25,23:06:48,0,300,184,pasillo
2020,01,25,23:06:48,0,300,183,pasillo
2020,01,25,23:06:48,0,300,184,pasillo
2020,01,25,23:06:48,0,300,184,pasillo
2020,01,25,23:06:48,0,300,184,pasillo
2020,01,25,23:06:48,0,300,184,pasillo
2020,01,25,23:06:48,0,297,180,pasillo
2020,01,25,23:06:48,0,290,180,pasillo
2020,01,25,23:06:48,0,304,180,pasillo
2020,01,25,23:06:48,0,295,179,pasillo
2020,01,25,23:06:48,0,298,180,pasillo
2020,01,25,23:06:48,0,305,180,pasillo
2020,01,25,23:06:48,0,292,180,pasillo
2020,01,25,23:06:48,0,301,183,pasillo
2020,01,25,23:06:48,0,298,180,pasillo
2020,01,25,23:06:48,0,297,175,pasillo
2020,01,25,23:06:48,0,296,176,pasillo
2020,01,25,23:06:48,0,296,176,pasillo
2020,01,25,23:06:48,0,296,175,pasillo
2020,01,25,23:06:49,0,302,187,pasillo
2020,01,25,23:06:49,0,303,187,pasillo
2020,01,25,23:06:49,0,302,186,pasillo
2020,01,25,23:06:49,0,303,186,pasillo
2020,01,25,23:06:49,0,302,186,pasillo
2020,01,25,23:06:49,0,302,186,pasillo
2020,01,25,23:06:49,0,303,186,pasillo
2020,01,25,23:06:49,0,301,184,pasillo
2020,01,25,23:06:49,0,300,184,pasillo
2020,01,25,23:06:49,0,300,183,pasillo
2020,01,25,23:06:49,0,300,184,pasillo
2020,01,25,23:06:49,0,300,183,pasillo
2020,01,25,23:06:49,0,300,184,pasillo
2020,01,25,23:06:49,0,300,184,pasillo
2020,01,25,23:06:49,0,300,184,pasillo
2020,01,25,23:06:49,0,300,184,pasillo
2020,01,25,23:06:49,0,297,180,pasillo
