anho,mes,dia,hora,object_id,position_x,position_y,sector
2020,01,25,23:16:51,0,300,191,pasillo
2020,01,25,23:16:51,0,301,192,pasillo
2020,01,25,23:16:51,0,301,192,pasillo
2020,01,25,23:16:51,0,301,192,pasillo
2020,01,25,23:16:51,0,301,192,pasillo
2020,01,25,23:16:51,0,301,192,pasillo
2020,01,25,23:16:51,0,301,192,pasillo
2020,01,25,23:16:51,0,301,192,pasillo
2020,01,25,23:16:51,0,301,192,pasillo
2020,01,25,23:16:51,0,300,191,pasillo
2020,01,25,23:16:51,0,300,191,pasillo
2020,01,25,23:16:51,0,300,191,pasillo
2020,01,25,23:16:51,0,300,191,pasillo
2020,01,25,23:16:51,0,300,191,pasillo
2020,01,25,23:16:51,0,300,190,pasillo
2020,01,25,23:16:51,0,300,191,pasillo
2020,01,25,23:16:51,0,300,191,pasillo
2020,01,25,23:16:51,0,300,191,pasillo
2020,01,25,23:16:51,0,300,190,pasillo
2020,01,25,23:16:51,0,300,190,pasillo
2020,01,25,23:16:51,0,300,190,pasillo
2020,01,25,23:16:51,0,300,190,pasillo
2020,01,25,23:16:51,0,300,191,pasillo
2020,01,25,23:16:51,0,300,190,pasillo
2020,01,25,23:16:51,0,300,190,pasillo
2020,01,25,23:16:51,0,300,190,pasillo
2020,01,25,23:16:51,0,300,190,pasillo
2020,01,25,23:16:51,0,300,190,pasillo
2020,01,25,23:16:51,0,299,189,pasillo
2020,01,25,23:16:51,0,300,191,pasillo
2020,01,25,23:16:51,0,301,192,pasillo
2020,01,25,23:16:51,0,301,192,pasillo
2020,01,25,23:16:51,0,301,192,pasillo
2020,01,25,23:16:51,0,301,192,pasillo
2020,01,25,23:16:51,0,301,192,pasillo
2020,01,25,23:16:51,0,301,192,pasillo
2020,01,25,23:16:51,0,301,192,pasillo
2020,01,25,23:16:51,0,301,192,pasillo
2020,01,25,23:16:51,0,300,191,pasillo
2020,01,25,23:16:51,0,300,191,pasillo
2020,01,25,23:16:51,0,300,191,pasillo
2020,01,25,23:16:51,0,300,191,pasillo
2020,01,25,23:16:51,0,300,191,pasillo
2020,01,25,23:16:51,0,300,190,pasillo
2020,01,25,23:16:51,0,300,191,pasillo
2020,01,25,23:16:51,0,300,191,pasillo
2020,01,25,23:16:51,0,300,191,pasillo
2020,01,25,23:16:51,0,300,190,pasillo
2020,01,25,23:16:51,0,300,190,pasillo
2020,01,25,23:16:51,0,300,190,pasillo
2020,01,25,23:16:51,0,300,190,pasillo
2020,01,25,23:16:51,0,300,191,pasillo
2020,01,25,23:16:51,0,300,190,pasillo
2020,01,25,23:16:51,0,300,190,pasillo
2020,01,25,23:16:51,0,300,190,pasillo
