anho,mes,dia,hora,object_id,position_x,position_y,sector
2020,01,25,23:02:24,0,246,189,pasillo
2020,01,25,23:02:24,0,246,189,pasillo
2020,01,25,23:02:24,0,246,189,pasillo
2020,01,25,23:02:24,0,246,189,pasillo
2020,01,25,23:02:24,0,247,189,pasillo
2020,01,25,23:02:24,0,239,189,pasillo
2020,01,25,23:02:24,0,253,188,pasillo
2020,01,25,23:02:24,0,237,185,pasillo
2020,01,25,23:02:24,0,252,186,pasillo
2020,01,25,23:02:24,0,236,186,pasillo
2020,01,25,23:02:24,0,251,186,pasillo
2020,01,25,23:02:24,0,241,186,pasillo
2020,01,25,23:02:24,0,246,187,pasillo
2020,01,25,23:02:24,0,246,187,pasillo
2020,01,25,23:02:24,0,246,187,pasillo
2020,01,25,23:02:24,0,245,187,pasillo
2020,01,25,23:02:24,0,245,187,pasillo
2020,01,25,23:02:24,0,245,187,pasillo
2020,01,25,23:02:24,0,245,187,pasillo
2020,01,25,23:02:24,0,245,186,pasillo
2020,01,25,23:02:24,0,245,186,pasillo
2020,01,25,23:02:24,0,246,187,pasillo
2020,01,25,23:02:24,0,245,187,pasillo
2020,01,25,23:02:24,0,246,187,pasillo
2020,01,25,23:02:24,0,246,187,pasillo
2020,01,25,23:02:24,0,246,187,pasillo
2020,01,25,23:02:24,0,246,187,pasillo
2020,01,25,23:02:24,0,246,187,pasillo
2020,01,25,23:02:24,0,246,187,pasillo
2020,01,25,23:02:25,0,246,189,pasillo
2020,01,25,23:02:25,0,246,189,pasillo
2020,01,25,23:02:25,0,246,189,pasillo
2020,01,25,23:02:25,0,246,189,pasillo
2020,01,25,23:02:25,0,247,189,pasillo
2020,01,25,23:02:25,0,239,189,pasillo
2020,01,25,23:02:25,0,253,188,pasillo
2020,01,25,23:02:25,0,237,185,pasillo
2020,01,25,23:02:25,0,252,186,pasillo
2020,01,25,23:02:25,0,236,186,pasillo
2020,01,25,23:02:25,0,251,186,pasillo
2020,01,25,23:02:25,0,241,186,pasillo
2020,01,25,23:02:25,0,246,187,pasillo
2020,01,25,23:02:25,0,246,187,pasillo
2020,01,25,23:02:25,0,246,187,pasillo
2020,01,25,23:02:25,0,245,187,pasillo
2020,01,25,23:02:25,0,245,187,pasillo
2020,01,25,23:02:25,0,245,187,pasillo
2020,01,25,23:02:25,0,245,187,pasillo
2020,01,25,23:02:25,0,245,186,pasillo
2020,01,25,23:02:25,0,245,186,pasillo
2020,01,25,23:02:25,0,246,187,pasillo
2020,01,25,23:02:25,0,245,187,pasillo
2020,01,25,23:02:25,0,246,187,pasillo
2020,01,25,23:02:25,0,246,187,pasillo
2020,01,25,23:02:25,0,246,187,pasillo
